zip,state,district,district_name,state_district_code,land_area_m2,primary_district,dma_code,dma_name,dma_match_type
66754,KS,2,Congressional District 2,KS-02,121889019,TRUE,603,JOPLIN - PITTSBURG,exact
66755,KS,2,Congressional District 2,KS-02,331064757,TRUE,603,JOPLIN - PITTSBURG,exact
66756,KS,2,Congressional District 2,KS-02,53815344,TRUE,603,JOPLIN - PITTSBURG,exact
66757,KS,2,Congressional District 2,KS-02,294747723,TRUE,603,JOPLIN - PITTSBURG,exact
66758,KS,2,Congressional District 2,KS-02,131402996,TRUE,605,TOPEKA,exact
66758,KS,3,Congressional District 3,KS-03,9069249,FALSE,605,TOPEKA,exact
66760,KS,2,Congressional District 2,KS-02,1774276,TRUE,603,JOPLIN - PITTSBURG,exact
66761,KS,2,Congressional District 2,KS-02,112480448,TRUE,603,JOPLIN - PITTSBURG,exact
66762,KS,2,Congressional District 2,KS-02,346803309,TRUE,603,JOPLIN - PITTSBURG,exact
66763,KS,2,Congressional District 2,KS-02,16227843,TRUE,603,JOPLIN - PITTSBURG,exact
66767,KS,2,Congressional District 2,KS-02,119037684,TRUE,616,KANSAS CITY,exact
66769,KS,2,Congressional District 2,KS-02,129299235,TRUE,603,JOPLIN - PITTSBURG,exact
66770,KS,2,Congressional District 2,KS-02,18319166,TRUE,603,JOPLIN - PITTSBURG,exact
66771,KS,2,Congressional District 2,KS-02,160598110,TRUE,603,JOPLIN - PITTSBURG,exact
66772,KS,2,Congressional District 2,KS-02,133418155,TRUE,603,JOPLIN - PITTSBURG,exact
66773,KS,2,Congressional District 2,KS-02,86832513,TRUE,603,JOPLIN - PITTSBURG,exact
66775,KS,2,Congressional District 2,KS-02,53689541,TRUE,603,JOPLIN - PITTSBURG,exact
66776,KS,2,Congressional District 2,KS-02,288984176,TRUE,603,JOPLIN - PITTSBURG,exact
66777,KS,4,Congressional District 4,KS-04,167478994,TRUE,603,JOPLIN - PITTSBURG,exact
66777,KS,2,Congressional District 2,KS-02,159257674,FALSE,603,JOPLIN - PITTSBURG,exact
66778,KS,2,Congressional District 2,KS-02,489210,TRUE,603,JOPLIN - PITTSBURG,exact
66779,KS,2,Congressional District 2,KS-02,190314549,TRUE,603,JOPLIN - PITTSBURG,exact
66780,KS,2,Congressional District 2,KS-02,268912895,TRUE,603,JOPLIN - PITTSBURG,exact
66781,KS,2,Congressional District 2,KS-02,118453010,TRUE,603,JOPLIN - PITTSBURG,exact
66782,KS,2,Congressional District 2,KS-02,788585,TRUE,603,JOPLIN - PITTSBURG,exact
66783,KS,2,Congressional District 2,KS-02,736885741,TRUE,603,JOPLIN - PITTSBURG,exact
66801,KS,2,Congressional District 2,KS-02,779725602,TRUE,605,TOPEKA,exact
66830,KS,2,Congressional District 2,KS-02,74469102,TRUE,605,TOPEKA,exact
66833,KS,2,Congressional District 2,KS-02,347636696,TRUE,605,TOPEKA,exact
66834,KS,2,Congressional District 2,KS-02,432180557,TRUE,605,TOPEKA,exact
66835,KS,2,Congressional District 2,KS-02,151408955,TRUE,605,TOPEKA,exact
66838,KS,2,Congressional District 2,KS-02,158989947,TRUE,605,TOPEKA,exact
66839,KS,2,Congressional District 2,KS-02,372707654,TRUE,605,TOPEKA,exact
66840,KS,4,Congressional District 4,KS-04,246198186,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
66840,KS,2,Congressional District 2,KS-02,212844015,FALSE,678,WICHITA - HUTCHINSON PLUS,exact
66842,KS,4,Congressional District 4,KS-04,309370781,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
66843,KS,2,Congressional District 2,KS-02,356279917,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
66845,KS,2,Congressional District 2,KS-02,397357509,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
66846,KS,2,Congressional District 2,KS-02,770257864,TRUE,605,TOPEKA,exact
66849,KS,2,Congressional District 2,KS-02,166296719,TRUE,605,TOPEKA,exact
66850,KS,2,Congressional District 2,KS-02,330207897,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
66851,KS,2,Congressional District 2,KS-02,173693906,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
66852,KS,2,Congressional District 2,KS-02,315185102,TRUE,605,TOPEKA,exact
66852,KS,4,Congressional District 4,KS-04,69865410,FALSE,605,TOPEKA,exact
66853,KS,4,Congressional District 4,KS-04,402428675,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
66854,KS,2,Congressional District 2,KS-02,249523548,TRUE,605,TOPEKA,exact
66856,KS,2,Congressional District 2,KS-02,364064004,TRUE,605,TOPEKA,exact
66857,KS,2,Congressional District 2,KS-02,214658610,TRUE,605,TOPEKA,exact
66858,KS,2,Congressional District 2,KS-02,198868970,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
66859,KS,2,Congressional District 2,KS-02,108379641,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
66860,KS,4,Congressional District 4,KS-04,388099995,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
66860,KS,2,Congressional District 2,KS-02,87401802,FALSE,678,WICHITA - HUTCHINSON PLUS,exact
66861,KS,2,Congressional District 2,KS-02,530985063,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
66862,KS,2,Congressional District 2,KS-02,245408650,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
66863,KS,4,Congressional District 4,KS-04,1152674,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
66864,KS,2,Congressional District 2,KS-02,96580177,TRUE,605,TOPEKA,exact
66865,KS,2,Congressional District 2,KS-02,385990762,TRUE,605,TOPEKA,exact
66866,KS,2,Congressional District 2,KS-02,321597871,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
66866,KS,4,Congressional District 4,KS-04,33071478,FALSE,678,WICHITA - HUTCHINSON PLUS,exact
66868,KS,2,Congressional District 2,KS-02,325157856,TRUE,605,TOPEKA,exact
66869,KS,2,Congressional District 2,KS-02,281228620,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
66870,KS,4,Congressional District 4,KS-04,197303388,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
66870,KS,2,Congressional District 2,KS-02,49178972,FALSE,678,WICHITA - HUTCHINSON PLUS,exact
66871,KS,2,Congressional District 2,KS-02,344431681,TRUE,605,TOPEKA,exact
66872,KS,2,Congressional District 2,KS-02,361742495,TRUE,605,TOPEKA,exact
66873,KS,2,Congressional District 2,KS-02,199600745,TRUE,605,TOPEKA,exact
66901,KS,1,Congressional District 1,KS-01,655262098,TRUE,605,TOPEKA,exact
66930,KS,1,Congressional District 1,KS-01,165554963,TRUE,722,LINCOLN & HSTNGS - KRNY,exact
66932,KS,1,Congressional District 1,KS-01,183606937,TRUE,722,LINCOLN & HSTNGS - KRNY,exact
66933,KS,1,Congressional District 1,KS-01,222998992,TRUE,605,TOPEKA,exact
66935,KS,1,Congressional District 1,KS-01,320419526,TRUE,722,LINCOLN & HSTNGS - KRNY,exact
66936,KS,1,Congressional District 1,KS-01,359023629,TRUE,722,LINCOLN & HSTNGS - KRNY,exact
66937,KS,1,Congressional District 1,KS-01,360953804,TRUE,605,TOPEKA,exact
66938,KS,1,Congressional District 1,KS-01,323250046,TRUE,605,TOPEKA,exact
66939,KS,1,Congressional District 1,KS-01,277499336,TRUE,722,LINCOLN & HSTNGS - KRNY,exact
66940,KS,1,Congressional District 1,KS-01,179552617,TRUE,722,LINCOLN & HSTNGS - KRNY,exact
66941,KS,1,Congressional District 1,KS-01,322950056,TRUE,722,LINCOLN & HSTNGS - KRNY,exact
66942,KS,1,Congressional District 1,KS-01,247079388,TRUE,722,LINCOLN & HSTNGS - KRNY,exact
66943,KS,1,Congressional District 1,KS-01,240063575,TRUE,605,TOPEKA,exact
66944,KS,1,Congressional District 1,KS-01,241382969,TRUE,605,TOPEKA,exact
66945,KS,1,Congressional District 1,KS-01,261936863,TRUE,605,TOPEKA,exact
66946,KS,1,Congressional District 1,KS-01,132741350,TRUE,605,TOPEKA,exact
66948,KS,1,Congressional District 1,KS-01,320435226,TRUE,605,TOPEKA,exact
66949,KS,1,Congressional District 1,KS-01,297853800,TRUE,722,LINCOLN & HSTNGS - KRNY,exact
66951,KS,1,Congressional District 1,KS-01,477834471,TRUE,722,LINCOLN & HSTNGS - KRNY,exact
66952,KS,1,Congressional District 1,KS-01,630917031,TRUE,722,LINCOLN & HSTNGS - KRNY,exact
66953,KS,1,Congressional District 1,KS-01,181913725,TRUE,605,TOPEKA,exact
66955,KS,1,Congressional District 1,KS-01,107017639,TRUE,605,TOPEKA,exact
66955,NE,3,Congressional District 3,NE-03,30396453,FALSE,605,TOPEKA,exact
66956,KS,1,Congressional District 1,KS-01,519670504,TRUE,722,LINCOLN & HSTNGS - KRNY,exact
66958,KS,1,Congressional District 1,KS-01,199497748,TRUE,605,TOPEKA,exact
66959,KS,1,Congressional District 1,KS-01,140318807,TRUE,722,LINCOLN & HSTNGS - KRNY,exact
66960,KS,1,Congressional District 1,KS-01,163390041,TRUE,722,LINCOLN & HSTNGS - KRNY,exact
66961,KS,1,Congressional District 1,KS-01,4229694,TRUE,722,LINCOLN & HSTNGS - KRNY,exact
66962,KS,1,Congressional District 1,KS-01,141704766,TRUE,605,TOPEKA,exact
66963,KS,1,Congressional District 1,KS-01,200500875,TRUE,722,LINCOLN & HSTNGS - KRNY,exact
66964,KS,1,Congressional District 1,KS-01,131141961,TRUE,722,LINCOLN & HSTNGS - KRNY,exact
66966,KS,1,Congressional District 1,KS-01,239247140,TRUE,722,LINCOLN & HSTNGS - KRNY,exact
66967,KS,1,Congressional District 1,KS-01,614314377,TRUE,722,LINCOLN & HSTNGS - KRNY,exact
66968,KS,1,Congressional District 1,KS-01,343532138,TRUE,605,TOPEKA,exact
66970,KS,1,Congressional District 1,KS-01,91478608,TRUE,722,LINCOLN & HSTNGS - KRNY,exact
67001,KS,4,Congressional District 4,KS-04,59802633,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67002,KS,4,Congressional District 4,KS-04,97055992,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67003,KS,4,Congressional District 4,KS-04,624836194,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67004,KS,4,Congressional District 4,KS-04,274608786,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67005,KS,4,Congressional District 4,KS-04,377251421,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67008,KS,4,Congressional District 4,KS-04,289039349,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67009,KS,4,Congressional District 4,KS-04,357290065,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67010,KS,4,Congressional District 4,KS-04,269244880,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67012,KS,4,Congressional District 4,KS-04,44627417,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67013,KS,4,Congressional District 4,KS-04,197914140,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67016,KS,4,Congressional District 4,KS-04,1559485,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67017,KS,4,Congressional District 4,KS-04,165594323,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67018,KS,4,Congressional District 4,KS-04,166811932,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67019,KS,4,Congressional District 4,KS-04,269501977,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67020,KS,4,Congressional District 4,KS-04,232551121,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67020,KS,1,Congressional District 1,KS-01,95286130,FALSE,678,WICHITA - HUTCHINSON PLUS,exact
67021,KS,4,Congressional District 4,KS-04,95528443,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67022,KS,4,Congressional District 4,KS-04,473834845,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67023,KS,4,Congressional District 4,KS-04,367786433,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67024,KS,4,Congressional District 4,KS-04,577056540,TRUE,671,TULSA,exact
67025,KS,4,Congressional District 4,KS-04,286681222,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67025,KS,1,Congressional District 1,KS-01,5360030,FALSE,678,WICHITA - HUTCHINSON PLUS,exact
67026,KS,4,Congressional District 4,KS-04,249295498,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67028,KS,4,Congressional District 4,KS-04,491548599,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67029,KS,4,Congressional District 4,KS-04,1060658366,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67030,KS,4,Congressional District 4,KS-04,105356875,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67031,KS,4,Congressional District 4,KS-04,301052424,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67035,KS,4,Congressional District 4,KS-04,524724839,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67035,KS,1,Congressional District 1,KS-01,51876160,FALSE,678,WICHITA - HUTCHINSON PLUS,exact
67036,KS,4,Congressional District 4,KS-04,106141783,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67037,KS,4,Congressional District 4,KS-04,138850121,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67038,KS,4,Congressional District 4,KS-04,364888949,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67039,KS,4,Congressional District 4,KS-04,279797434,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67041,KS,4,Congressional District 4,KS-04,367326,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67042,KS,4,Congressional District 4,KS-04,668629983,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67045,KS,4,Congressional District 4,KS-04,1160097611,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67047,KS,4,Congressional District 4,KS-04,339889089,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67047,KS,2,Congressional District 2,KS-02,38470838,FALSE,678,WICHITA - HUTCHINSON PLUS,exact
67049,KS,4,Congressional District 4,KS-04,96977211,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67050,KS,4,Congressional District 4,KS-04,118617119,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67050,KS,1,Congressional District 1,KS-01,2698206,FALSE,678,WICHITA - HUTCHINSON PLUS,exact
67051,KS,4,Congressional District 4,KS-04,199598229,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67052,KS,4,Congressional District 4,KS-04,134178147,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67053,KS,2,Congressional District 2,KS-02,980418,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67054,KS,4,Congressional District 4,KS-04,573217532,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67055,KS,4,Congressional District 4,KS-04,329350,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67056,KS,4,Congressional District 4,KS-04,219609524,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67057,KS,4,Congressional District 4,KS-04,374094361,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67058,KS,4,Congressional District 4,KS-04,531536804,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67059,KS,4,Congressional District 4,KS-04,676083991,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67060,KS,4,Congressional District 4,KS-04,72626216,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67061,KS,4,Congressional District 4,KS-04,290522482,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67062,KS,4,Congressional District 4,KS-04,73188347,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67062,KS,1,Congressional District 1,KS-01,5906465,FALSE,678,WICHITA - HUTCHINSON PLUS,exact
67062,KS,2,Congressional District 2,KS-02,2332442,FALSE,678,WICHITA - HUTCHINSON PLUS,exact
67063,KS,2,Congressional District 2,KS-02,346488016,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67065,KS,4,Congressional District 4,KS-04,193943038,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67066,KS,4,Congressional District 4,KS-04,125090410,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67067,KS,4,Congressional District 4,KS-04,12089265,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67068,KS,4,Congressional District 4,KS-04,669229837,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67068,KS,1,Congressional District 1,KS-01,62093994,FALSE,678,WICHITA - HUTCHINSON PLUS,exact
67070,KS,4,Congressional District 4,KS-04,268539113,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67071,KS,4,Congressional District 4,KS-04,387405412,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67072,KS,4,Congressional District 4,KS-04,301659100,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67073,KS,2,Congressional District 2,KS-02,79096807,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67074,KS,4,Congressional District 4,KS-04,443476216,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67101,KS,4,Congressional District 4,KS-04,39328054,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67102,KS,4,Congressional District 4,KS-04,105328921,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67103,KS,4,Congressional District 4,KS-04,142124234,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67104,KS,4,Congressional District 4,KS-04,852269417,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67105,KS,4,Congressional District 4,KS-04,156149420,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67106,KS,4,Congressional District 4,KS-04,127735064,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67107,KS,1,Congressional District 1,KS-01,209226469,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67107,KS,4,Congressional District 4,KS-04,90879456,FALSE,678,WICHITA - HUTCHINSON PLUS,exact
67108,KS,4,Congressional District 4,KS-04,116809637,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67108,KS,1,Congressional District 1,KS-01,67050251,FALSE,678,WICHITA - HUTCHINSON PLUS,exact
67109,KS,4,Congressional District 4,KS-04,488553460,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67110,KS,4,Congressional District 4,KS-04,140545124,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67111,KS,4,Congressional District 4,KS-04,161610032,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67112,KS,4,Congressional District 4,KS-04,188069719,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67114,KS,4,Congressional District 4,KS-04,521901456,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67114,KS,2,Congressional District 2,KS-02,83371254,FALSE,678,WICHITA - HUTCHINSON PLUS,exact
67114,KS,1,Congressional District 1,KS-01,8401869,FALSE,678,WICHITA - HUTCHINSON PLUS,exact
67117,KS,4,Congressional District 4,KS-04,3477994,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67118,KS,4,Congressional District 4,KS-04,226832146,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67119,KS,4,Congressional District 4,KS-04,197625462,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67120,KS,4,Congressional District 4,KS-04,100615363,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67122,KS,4,Congressional District 4,KS-04,334255346,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67123,KS,4,Congressional District 4,KS-04,136147585,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67124,KS,4,Congressional District 4,KS-04,718144115,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67127,KS,4,Congressional District 4,KS-04,405735850,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67127,KS,1,Congressional District 1,KS-01,53031200,FALSE,678,WICHITA - HUTCHINSON PLUS,exact
67131,KS,4,Congressional District 4,KS-04,112904611,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67132,KS,4,Congressional District 4,KS-04,222689115,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67133,KS,4,Congressional District 4,KS-04,108401473,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67134,KS,4,Congressional District 4,KS-04,186698286,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67135,KS,4,Congressional District 4,KS-04,268200082,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67137,KS,4,Congressional District 4,KS-04,206558765,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67138,KS,4,Congressional District 4,KS-04,262832377,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67140,KS,4,Congressional District 4,KS-04,350270974,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67142,KS,4,Congressional District 4,KS-04,298292297,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67143,KS,4,Congressional District 4,KS-04,320437347,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67144,KS,4,Congressional District 4,KS-04,121908745,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67146,KS,4,Congressional District 4,KS-04,200582808,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67147,KS,4,Congressional District 4,KS-04,268308454,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67149,KS,4,Congressional District 4,KS-04,144273954,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67150,KS,4,Congressional District 4,KS-04,47173112,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67151,KS,4,Congressional District 4,KS-04,70383075,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67151,KS,2,Congressional District 2,KS-02,12780949,FALSE,678,WICHITA - HUTCHINSON PLUS,exact
67152,KS,4,Congressional District 4,KS-04,605700509,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67154,KS,4,Congressional District 4,KS-04,188764436,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67155,KS,4,Congressional District 4,KS-04,686330280,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67156,KS,4,Congressional District 4,KS-04,646490205,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67159,KS,4,Congressional District 4,KS-04,209123377,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67202,KS,4,Congressional District 4,KS-04,2500977,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67203,KS,4,Congressional District 4,KS-04,18550518,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67204,KS,4,Congressional District 4,KS-04,41649187,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67205,KS,4,Congressional District 4,KS-04,43700219,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67206,KS,4,Congressional District 4,KS-04,27170088,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67207,KS,4,Congressional District 4,KS-04,26984321,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67208,KS,4,Congressional District 4,KS-04,12901146,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67209,KS,4,Congressional District 4,KS-04,31836429,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67210,KS,4,Congressional District 4,KS-04,32092441,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67211,KS,4,Congressional District 4,KS-04,13128472,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67212,KS,4,Congressional District 4,KS-04,32432132,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67213,KS,4,Congressional District 4,KS-04,17013057,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67214,KS,4,Congressional District 4,KS-04,13844992,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67215,KS,4,Congressional District 4,KS-04,44501566,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67216,KS,4,Congressional District 4,KS-04,31720007,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67217,KS,4,Congressional District 4,KS-04,37367120,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67218,KS,4,Congressional District 4,KS-04,12900564,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67219,KS,4,Congressional District 4,KS-04,37480306,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67220,KS,4,Congressional District 4,KS-04,18621149,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67221,KS,4,Congressional District 4,KS-04,3266726,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67223,KS,4,Congressional District 4,KS-04,9419252,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67226,KS,4,Congressional District 4,KS-04,63894899,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67227,KS,4,Congressional District 4,KS-04,12445558,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67228,KS,4,Congressional District 4,KS-04,32210881,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67230,KS,4,Congressional District 4,KS-04,25278106,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67232,KS,4,Congressional District 4,KS-04,7970934,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67235,KS,4,Congressional District 4,KS-04,27965058,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67260,KS,4,Congressional District 4,KS-04,513488,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67301,KS,2,Congressional District 2,KS-02,556783638,TRUE,671,TULSA,exact
67330,KS,2,Congressional District 2,KS-02,158542111,TRUE,603,JOPLIN - PITTSBURG,exact
67332,KS,2,Congressional District 2,KS-02,66508974,TRUE,603,JOPLIN - PITTSBURG,exact
67333,KS,2,Congressional District 2,KS-02,139728815,TRUE,671,TULSA,exact
67334,KS,4,Congressional District 4,KS-04,1099107,TRUE,671,TULSA,exact
67335,KS,2,Congressional District 2,KS-02,327977766,TRUE,671,TULSA,exact
67336,KS,2,Congressional District 2,KS-02,236412941,TRUE,603,JOPLIN - PITTSBURG,exact
67337,KS,2,Congressional District 2,KS-02,381488030,TRUE,671,TULSA,exact
67340,KS,2,Congressional District 2,KS-02,2085914,TRUE,671,TULSA,exact
67341,KS,2,Congressional District 2,KS-02,54011254,TRUE,603,JOPLIN - PITTSBURG,exact
67342,KS,2,Congressional District 2,KS-02,176314914,TRUE,603,JOPLIN - PITTSBURG,exact
67344,KS,2,Congressional District 2,KS-02,236057904,TRUE,671,TULSA,exact
67344,KS,4,Congressional District 4,KS-04,196477005,FALSE,671,TULSA,exact
67345,KS,4,Congressional District 4,KS-04,109845925,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67346,KS,4,Congressional District 4,KS-04,309995867,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67347,KS,2,Congressional District 2,KS-02,97487966,TRUE,671,TULSA,exact
67347,KS,4,Congressional District 4,KS-04,63303301,FALSE,671,TULSA,exact
67349,KS,4,Congressional District 4,KS-04,607779370,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67351,KS,2,Congressional District 2,KS-02,112297775,TRUE,671,TULSA,exact
67352,KS,4,Congressional District 4,KS-04,280419618,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67353,KS,4,Congressional District 4,KS-04,219269695,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67354,KS,2,Congressional District 2,KS-02,147229999,TRUE,603,JOPLIN - PITTSBURG,exact
67355,KS,4,Congressional District 4,KS-04,60235253,TRUE,671,TULSA,exact
67356,KS,2,Congressional District 2,KS-02,314018445,TRUE,603,JOPLIN - PITTSBURG,exact
67357,KS,2,Congressional District 2,KS-02,509807923,TRUE,603,JOPLIN - PITTSBURG,exact
67360,KS,4,Congressional District 4,KS-04,118804978,TRUE,671,TULSA,exact
67361,KS,4,Congressional District 4,KS-04,622381722,TRUE,671,TULSA,exact
67363,KS,2,Congressional District 2,KS-02,2866444,TRUE,671,TULSA,exact
67364,KS,2,Congressional District 2,KS-02,1166554,TRUE,671,TULSA,exact
67401,KS,1,Congressional District 1,KS-01,652683004,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
